,Unnamed: 0,raw_time,hours,raw_o2,noise,smoothed,Raw Name,Position,Name,batch
18976,16,59201.0,16.44,,5.355,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18977,17,63038.0,17.51,,5.349,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18978,18,66876.0,18.58,,5.366,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18979,19,70713.0,19.64,,5.373,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18980,20,74549.0,20.71,,5.372,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18981,21,78384.0,21.77,,5.382,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18982,22,82217.0,22.84,,5.377,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18983,23,86053.0,23.9,,5.378,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18984,24,89891.0,24.97,,5.392,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18985,25,93726.0,26.04,,5.388,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18986,26,97563.0,27.1,,5.388,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18987,27,101399.0,28.17,,5.39,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18988,28,105237.0,29.23,,5.388,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18989,29,109074.0,30.3,,5.383,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18990,30,112910.0,31.36,,5.389,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18991,31,116747.0,32.43,,5.374,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18992,32,120584.0,33.5,,5.376,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18993,33,124420.0,34.56,,5.379,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18994,34,128256.0,35.63,,5.374,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18995,35,132091.0,36.69,,5.378,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18996,36,135930.0,37.76,,5.386,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18997,37,139766.0,38.82,,5.388,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18998,38,143604.0,39.89,,5.389,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
18999,39,147441.0,40.96,,5.38,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19000,40,151276.0,42.02,,5.376,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19001,41,155111.0,43.09,,5.378,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19002,42,158946.0,44.15,,5.37,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19003,43,162783.0,45.22,,5.381,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19004,44,166619.0,46.28,,5.383,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19005,45,170456.0,47.35,,5.384,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19006,46,174293.0,48.41,,5.379,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19007,47,178130.0,49.48,,5.378,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19008,48,181965.0,50.55,,5.384,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19009,49,185802.0,51.61,,5.369,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19010,50,189639.0,52.68,,5.382,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19011,51,193471.0,53.74,,5.408,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19012,52,197307.0,54.81,,5.385,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19013,53,201144.0,55.87,,5.391,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19014,54,204983.0,56.94,,5.398,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19015,55,208818.0,58.0,,5.361,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19016,56,212654.0,59.07,,5.369,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19017,57,216490.0,60.14,,5.367,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19018,58,220327.0,61.2,,5.382,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19019,59,224161.0,62.27,,5.399,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19020,60,227997.0,63.33,,5.39,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19021,61,231836.0,64.4,,5.394,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19022,62,235673.0,65.46,,5.399,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19023,63,239508.0,66.53,,5.389,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19024,64,243344.0,67.6,,5.39,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19025,65,247180.0,68.66,,5.384,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19026,66,251016.0,69.73,,5.389,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19027,67,254852.0,70.79,,5.389,0.0,trifluridine 4uM,"[5, 5]",trifluridine,1
19028,1,1373.0,0.38,6.8,5.378,3.699999999999997,trifluridine 2uM,"[5, 6]",trifluridine,1
19029,2,5494.0,1.53,5.5,5.404,5.5,trifluridine 2uM,"[5, 6]",trifluridine,1
19030,3,9330.0,2.59,5.6,5.403,7.300000000000001,trifluridine 2uM,"[5, 6]",trifluridine,1
19031,4,13167.0,3.66,6.6,5.382,9.10614993205766,trifluridine 2uM,"[5, 6]",trifluridine,1
19032,5,17001.0,4.72,10.9,5.297,10.900000000000004,trifluridine 2uM,"[5, 6]",trifluridine,1
19033,6,20836.0,5.79,13.2,5.253,13.200000000000127,trifluridine 2uM,"[5, 6]",trifluridine,1
19034,7,24673.0,6.85,15.4,5.212,12.451360006792193,trifluridine 2uM,"[5, 6]",trifluridine,1
19035,8,28507.0,7.92,14.7,5.225,13.961057564726932,trifluridine 2uM,"[5, 6]",trifluridine,1
19036,9,32343.0,8.98,13.8,5.242,13.78714747441805,trifluridine 2uM,"[5, 6]",trifluridine,1
19037,10,36179.0,10.05,13.2,5.253,13.128506640451365,trifluridine 2uM,"[5, 6]",trifluridine,1
19038,11,40014.0,11.12,12.9,5.259,12.288105609650872,trifluridine 2uM,"[5, 6]",trifluridine,1
19039,12,43850.0,12.18,11.4,5.288,11.44579226659934,trifluridine 2uM,"[5, 6]",trifluridine,1
19040,13,47685.0,13.25,10.4,5.307,10.588408074938055,trifluridine 2uM,"[5, 6]",trifluridine,1
19041,14,51522.0,14.31,10.1,5.313,9.734584779352968,trifluridine 2uM,"[5, 6]",trifluridine,1
19042,15,55356.0,15.38,8.8,5.337,9.051307838316744,trifluridine 2uM,"[5, 6]",trifluridine,1
19043,16,59191.0,16.44,7.9,5.355,8.467448395815397,trifluridine 2uM,"[5, 6]",trifluridine,1
19044,17,63028.0,17.51,8.2,5.349,7.930417322807575,trifluridine 2uM,"[5, 6]",trifluridine,1
19045,18,66866.0,18.57,7.4,5.366,7.535743188790664,trifluridine 2uM,"[5, 6]",trifluridine,1
19046,19,70703.0,19.64,7.0,5.373,7.20004830313158,trifluridine 2uM,"[5, 6]",trifluridine,1
19047,20,74539.0,20.71,7.1,5.372,6.957831722391618,trifluridine 2uM,"[5, 6]",trifluridine,1
19048,21,78374.0,21.77,6.6,5.382,6.849820156045371,trifluridine 2uM,"[5, 6]",trifluridine,1
19049,22,82207.0,22.84,6.8,5.377,6.728031522966489,trifluridine 2uM,"[5, 6]",trifluridine,1
19050,23,86043.0,23.9,6.8,5.378,6.575781161541967,trifluridine 2uM,"[5, 6]",trifluridine,1
19051,24,89881.0,24.97,6.1,5.392,6.452081045729576,trifluridine 2uM,"[5, 6]",trifluridine,1
19052,25,93716.0,26.03,6.3,5.388,6.309286985156671,trifluridine 2uM,"[5, 6]",trifluridine,1
19053,26,97553.0,27.1,6.3,5.388,6.261298792381611,trifluridine 2uM,"[5, 6]",trifluridine,1
19054,27,101389.0,28.16,6.2,5.39,6.291623965227552,trifluridine 2uM,"[5, 6]",trifluridine,1
19055,28,105227.0,29.23,6.3,5.388,6.327908233833681,trifluridine 2uM,"[5, 6]",trifluridine,1
19056,29,109064.0,30.3,6.5,5.383,6.42444315961514,trifluridine 2uM,"[5, 6]",trifluridine,1
19057,30,112900.0,31.36,6.2,5.389,6.600667809869809,trifluridine 2uM,"[5, 6]",trifluridine,1
19058,31,116737.0,32.43,7.0,5.374,6.713627154405333,trifluridine 2uM,"[5, 6]",trifluridine,1
19059,32,120574.0,33.49,6.9,5.376,6.827219917618115,trifluridine 2uM,"[5, 6]",trifluridine,1
19060,33,124410.0,34.56,6.7,5.379,6.863559493957387,trifluridine 2uM,"[5, 6]",trifluridine,1
19061,34,128246.0,35.62,7.0,5.374,6.7977466013445165,trifluridine 2uM,"[5, 6]",trifluridine,1
19062,35,132081.0,36.69,6.8,5.378,6.686943891980308,trifluridine 2uM,"[5, 6]",trifluridine,1
19063,36,135920.0,37.76,6.4,5.386,6.513952866502456,trifluridine 2uM,"[5, 6]",trifluridine,1
19064,37,139756.0,38.82,6.3,5.388,6.397802064042289,trifluridine 2uM,"[5, 6]",trifluridine,1
19065,38,143594.0,39.89,6.2,5.389,6.45895683111662,trifluridine 2uM,"[5, 6]",trifluridine,1
19066,39,147431.0,40.95,6.7,5.38,6.603106605552337,trifluridine 2uM,"[5, 6]",trifluridine,1
19067,40,151266.0,42.02,6.9,5.376,6.782213553850962,trifluridine 2uM,"[5, 6]",trifluridine,1
19068,41,155101.0,43.08,6.8,5.378,6.85532555340661,trifluridine 2uM,"[5, 6]",trifluridine,1
19069,42,158936.0,44.15,7.2,5.37,6.783860139537992,trifluridine 2uM,"[5, 6]",trifluridine,1
19070,43,162773.0,45.21,6.6,5.381,6.691950130401279,trifluridine 2uM,"[5, 6]",trifluridine,1
19071,44,166609.0,46.28,6.5,5.383,6.591742788595802,trifluridine 2uM,"[5, 6]",trifluridine,1
19072,45,170446.0,47.35,6.5,5.384,6.591154134805247,trifluridine 2uM,"[5, 6]",trifluridine,1
19073,46,174283.0,48.41,6.7,5.379,6.63925755821993,trifluridine 2uM,"[5, 6]",trifluridine,1
19074,47,178120.0,49.48,6.8,5.378,6.682043507260243,trifluridine 2uM,"[5, 6]",trifluridine,1
19075,48,181955.0,50.54,6.5,5.384,6.701198282951308,trifluridine 2uM,"[5, 6]",trifluridine,1
19076,49,185792.0,51.61,7.2,5.369,6.667598950926732,trifluridine 2uM,"[5, 6]",trifluridine,1
19077,50,189629.0,52.67,6.6,5.382,6.61946793307404,trifluridine 2uM,"[5, 6]",trifluridine,1
19078,51,193461.0,53.74,5.3,5.408,6.504402534748848,trifluridine 2uM,"[5, 6]",trifluridine,1
19079,52,197297.0,54.8,6.4,5.385,6.326451112869041,trifluridine 2uM,"[5, 6]",trifluridine,1
19080,53,201134.0,55.87,6.1,5.391,6.100000000000046,trifluridine 2uM,"[5, 6]",trifluridine,1
19081,54,204973.0,56.94,5.8,5.398,6.554874059928555,trifluridine 2uM,"[5, 6]",trifluridine,1
19082,55,208808.0,58.0,7.6,5.361,6.80656167229823,trifluridine 2uM,"[5, 6]",trifluridine,1
19083,56,212644.0,59.07,7.2,5.369,7.274876459542356,trifluridine 2uM,"[5, 6]",trifluridine,1
19084,57,216480.0,60.13,7.3,5.367,7.007869533602063,trifluridine 2uM,"[5, 6]",trifluridine,1
19085,58,220317.0,61.2,6.6,5.382,6.73028569854492,trifluridine 2uM,"[5, 6]",trifluridine,1
19086,59,224151.0,62.26,5.7,5.399,6.453123742970383,trifluridine 2uM,"[5, 6]",trifluridine,1
19087,60,227987.0,63.33,6.2,5.39,6.192391887738967,trifluridine 2uM,"[5, 6]",trifluridine,1
19088,61,231826.0,64.4,6.0,5.394,6.036548586706697,trifluridine 2uM,"[5, 6]",trifluridine,1
19089,62,235663.0,65.46,5.7,5.399,6.040205117792746,trifluridine 2uM,"[5, 6]",trifluridine,1
19090,63,239498.0,66.53,6.2,5.389,6.103538536150828,trifluridine 2uM,"[5, 6]",trifluridine,1
19091,64,243334.0,67.59,6.2,5.39,6.231825055041941,trifluridine 2uM,"[5, 6]",trifluridine,1
19092,65,247170.0,68.66,6.5,5.384,6.287106339086332,trifluridine 2uM,"[5, 6]",trifluridine,1
19093,66,251006.0,69.72,6.2,5.389,6.295343685556295,trifluridine 2uM,"[5, 6]",trifluridine,1
19094,67,254842.0,70.79,6.3,5.389,6.291149494938522,trifluridine 2uM,"[5, 6]",trifluridine,1
19095,1,1363.0,0.38,7.8,5.358,7.831579046522275,trifluridine 2uM,"[5, 7]",trifluridine,1
19096,2,5484.0,1.52,9.2,5.33,9.114523407304922,trifluridine 2uM,"[5, 7]",trifluridine,1
19097,3,9320.0,2.59,5.3,5.408,10.394725687322822,trifluridine 2uM,"[5, 7]",trifluridine,1
19098,4,13157.0,3.65,8.0,5.354,11.666666666666668,trifluridine 2uM,"[5, 7]",trifluridine,1
19099,5,16991.0,4.72,12.9,5.259,12.9,trifluridine 2uM,"[5, 7]",trifluridine,1
19100,6,20826.0,5.78,20.5,5.121,15.266666666666666,trifluridine 2uM,"[5, 7]",trifluridine,1
19101,7,24663.0,6.85,21.2,5.108,17.278216064591195,trifluridine 2uM,"[5, 7]",trifluridine,1
19102,8,28498.0,7.92,20.0,5.13,20.11278447431049,trifluridine 2uM,"[5, 7]",trifluridine,1
19103,9,32333.0,8.98,19.2,5.143,18.762680248759715,trifluridine 2uM,"[5, 7]",trifluridine,1
19104,10,36169.0,10.05,17.3,5.178,17.208148952040496,trifluridine 2uM,"[5, 7]",trifluridine,1
19105,11,40004.0,11.11,15.4,5.212,15.400680618610682,trifluridine 2uM,"[5, 7]",trifluridine,1
19106,12,43840.0,12.18,16.2,5.197,14.43980725439746,trifluridine 2uM,"[5, 7]",trifluridine,1
19107,13,47675.0,13.24,12.1,5.273,13.264967244262587,trifluridine 2uM,"[5, 7]",trifluridine,1
19108,14,51512.0,14.31,12.2,5.273,12.199999999999996,trifluridine 2uM,"[5, 7]",trifluridine,1
19109,15,55346.0,15.37,13.4,5.249,10.199118153042017,trifluridine 2uM,"[5, 7]",trifluridine,1
19110,16,59181.0,16.44,6.7,5.379,8.49702291228544,trifluridine 2uM,"[5, 7]",trifluridine,1
19111,17,63018.0,17.5,6.2,5.39,6.24729719465186,trifluridine 2uM,"[5, 7]",trifluridine,1
19112,18,66856.0,18.57,6.5,5.383,6.359644877305255,trifluridine 2uM,"[5, 7]",trifluridine,1
19113,19,70693.0,19.64,6.4,5.385,6.349120081717176,trifluridine 2uM,"[5, 7]",trifluridine,1
19114,20,74529.0,20.7,6.4,5.386,6.222244594284071,trifluridine 2uM,"[5, 7]",trifluridine,1
19115,21,78364.0,21.77,5.8,5.398,6.113201145857037,trifluridine 2uM,"[5, 7]",trifluridine,1
19116,22,82197.0,22.83,6.0,5.394,5.990044400215498,trifluridine 2uM,"[5, 7]",trifluridine,1
19117,23,86033.0,23.9,6.3,5.388,5.825482317185898,trifluridine 2uM,"[5, 7]",trifluridine,1
19118,24,89871.0,24.96,5.4,5.405,5.702796741515217,trifluridine 2uM,"[5, 7]",trifluridine,1
19119,25,93706.0,26.03,5.4,5.406,5.608230395999846,trifluridine 2uM,"[5, 7]",trifluridine,1
19120,26,97543.0,27.1,5.7,5.4,5.64214842535648,trifluridine 2uM,"[5, 7]",trifluridine,1
19121,27,101379.0,28.16,6.0,5.395,5.652108309645004,trifluridine 2uM,"[5, 7]",trifluridine,1
19122,28,105217.0,29.23,5.5,5.405,5.588407970717204,trifluridine 2uM,"[5, 7]",trifluridine,1
19123,29,109054.0,30.29,5.3,5.408,5.499158051395991,trifluridine 2uM,"[5, 7]",trifluridine,1
19124,30,112890.0,31.36,5.5,5.404,5.495463625287794,trifluridine 2uM,"[5, 7]",trifluridine,1
19125,31,116727.0,32.42,5.6,5.403,5.525362864335814,trifluridine 2uM,"[5, 7]",trifluridine,1
19126,32,120564.0,33.49,5.7,5.399,5.47724572762513,trifluridine 2uM,"[5, 7]",trifluridine,1
19127,33,124400.0,34.56,5.1,5.413,5.441663210858095,trifluridine 2uM,"[5, 7]",trifluridine,1
19128,34,128236.0,35.62,5.4,5.407,5.393530874215781,trifluridine 2uM,"[5, 7]",trifluridine,1
19129,35,132071.0,36.69,5.6,5.402,5.421034014181693,trifluridine 2uM,"[5, 7]",trifluridine,1
19130,36,135910.0,37.75,5.2,5.411,5.47674179334521,trifluridine 2uM,"[5, 7]",trifluridine,1
19131,37,139746.0,38.82,5.8,5.398,5.47655413932371,trifluridine 2uM,"[5, 7]",trifluridine,1
19132,38,143584.0,39.88,5.2,5.41,5.5527274967074085,trifluridine 2uM,"[5, 7]",trifluridine,1
19133,39,147421.0,40.95,5.8,5.399,5.581289974900423,trifluridine 2uM,"[5, 7]",trifluridine,1
19134,40,151256.0,42.02,5.6,5.403,5.661728196926525,trifluridine 2uM,"[5, 7]",trifluridine,1
19135,41,155091.0,43.08,5.6,5.402,5.7742604073743244,trifluridine 2uM,"[5, 7]",trifluridine,1
19136,42,158926.0,44.15,6.1,5.392,5.856384282425486,trifluridine 2uM,"[5, 7]",trifluridine,1
19137,43,162763.0,45.21,5.9,5.396,5.925605311932765,trifluridine 2uM,"[5, 7]",trifluridine,1
19138,44,166599.0,46.28,6.0,5.394,5.89816673657945,trifluridine 2uM,"[5, 7]",trifluridine,1
19139,45,170436.0,47.34,5.7,5.399,5.901100979874574,trifluridine 2uM,"[5, 7]",trifluridine,1
19140,46,174273.0,48.41,5.9,5.397,6.004925927518995,trifluridine 2uM,"[5, 7]",trifluridine,1
19141,47,178110.0,49.48,6.2,5.39,6.172933385292134,trifluridine 2uM,"[5, 7]",trifluridine,1
19142,48,181945.0,50.54,6.6,5.381,6.320482758450639,trifluridine 2uM,"[5, 7]",trifluridine,1
19143,49,185782.0,51.61,6.2,5.389,6.423799419820847,trifluridine 2uM,"[5, 7]",trifluridine,1
19144,50,189619.0,52.67,6.6,5.383,6.479205824257239,trifluridine 2uM,"[5, 7]",trifluridine,1
19145,51,193451.0,53.74,6.4,5.385,6.64460038857382,trifluridine 2uM,"[5, 7]",trifluridine,1
19146,52,197287.0,54.8,6.9,5.375,6.892018935566373,trifluridine 2uM,"[5, 7]",trifluridine,1
19147,53,201125.0,55.87,7.2,5.369,7.236024559814501,trifluridine 2uM,"[5, 7]",trifluridine,1
19148,54,204963.0,56.93,7.6,5.361,7.6456287965732495,trifluridine 2uM,"[5, 7]",trifluridine,1
19149,55,208798.0,58.0,8.1,5.351,8.036296124318516,trifluridine 2uM,"[5, 7]",trifluridine,1
19150,56,212634.0,59.06,8.5,5.344,8.404564323864314,trifluridine 2uM,"[5, 7]",trifluridine,1
19151,57,216470.0,60.13,8.6,5.342,8.870849168922863,trifluridine 2uM,"[5, 7]",trifluridine,1
19152,58,220307.0,61.2,9.2,5.33,9.552325327827978,trifluridine 2uM,"[5, 7]",trifluridine,1
19153,59,224141.0,62.26,10.4,5.307,10.556963504098864,trifluridine 2uM,"[5, 7]",trifluridine,1
19154,60,227977.0,63.33,12.4,5.268,11.67175238580336,trifluridine 2uM,"[5, 7]",trifluridine,1
19155,61,231815.0,64.39,12.7,5.263,12.816521401737075,trifluridine 2uM,"[5, 7]",trifluridine,1
19156,62,235653.0,65.46,13.9,5.24,13.788821835353282,trifluridine 2uM,"[5, 7]",trifluridine,1
19157,63,239488.0,66.52,14.8,5.222,14.687572994309994,trifluridine 2uM,"[5, 7]",trifluridine,1
19158,64,243324.0,67.59,15.0,5.219,15.654873968843972,trifluridine 2uM,"[5, 7]",trifluridine,1
19159,65,247160.0,68.66,16.8,5.186,16.777552340080508,trifluridine 2uM,"[5, 7]",trifluridine,1
19160,66,250996.0,69.72,17.6,5.172,18.235677903531943,trifluridine 2uM,"[5, 7]",trifluridine,1
19161,67,254832.0,70.79,20.0,5.13,19.72387182841283,trifluridine 2uM,"[5, 7]",trifluridine,1
19162,1,1353.0,0.38,8.5,5.344,8.333913510880636,trifluridine 1uM,"[5, 8]",trifluridine,1
19163,2,5474.0,1.52,10.7,5.301,10.950312613200971,trifluridine 1uM,"[5, 8]",trifluridine,1
19164,3,9310.0,2.59,6.5,5.384,13.61758028364808,trifluridine 1uM,"[5, 8]",trifluridine,1
19165,4,13147.0,3.65,9.2,5.329,16.41015341246703,trifluridine 1uM,"[5, 8]",trifluridine,1
19166,5,16981.0,4.72,19.2,5.143,19.291047157654013,trifluridine 1uM,"[5, 8]",trifluridine,1
19167,6,20816.0,5.78,22.4,5.087,21.68186691778045,trifluridine 1uM,"[5, 8]",trifluridine,1
19168,7,24653.0,6.85,24.4,5.053,23.035605736961752,trifluridine 1uM,"[5, 8]",trifluridine,1
19169,8,28488.0,7.91,24.3,5.056,23.92245724888955,trifluridine 1uM,"[5, 8]",trifluridine,1
19170,9,32323.0,8.98,23.8,5.064,23.56001448219279,trifluridine 1uM,"[5, 8]",trifluridine,1
19171,10,36159.0,10.04,25.4,5.036,22.77273833526187,trifluridine 1uM,"[5, 8]",trifluridine,1
19172,11,39994.0,11.11,21.7,5.099,21.9075886704527,trifluridine 1uM,"[5, 8]",trifluridine,1
19173,12,43830.0,12.18,21.4,5.105,20.860107520850235,trifluridine 1uM,"[5, 8]",trifluridine,1
19174,13,47665.0,13.24,19.7,5.134,19.48003528065902,trifluridine 1uM,"[5, 8]",trifluridine,1
19175,14,51502.0,14.31,17.9,5.166,17.912843438392066,trifluridine 1uM,"[5, 8]",trifluridine,1
19176,15,55336.0,15.37,15.8,5.205,16.29439651785245,trifluridine 1uM,"[5, 8]",trifluridine,1
19177,16,59171.0,16.44,15.4,5.212,14.68623207669784,trifluridine 1uM,"[5, 8]",trifluridine,1
19178,17,63008.0,17.5,12.7,5.263,13.22482015762236,trifluridine 1uM,"[5, 8]",trifluridine,1
19179,18,66846.0,18.57,11.9,5.278,11.990313500792238,trifluridine 1uM,"[5, 8]",trifluridine,1
19180,19,70683.0,19.63,9.1,5.331,11.031218354196806,trifluridine 1uM,"[5, 8]",trifluridine,1
19181,20,74519.0,20.7,10.2,5.311,10.130954703265711,trifluridine 1uM,"[5, 8]",trifluridine,1
19182,21,78354.0,21.76,9.4,5.326,9.163379104645164,trifluridine 1uM,"[5, 8]",trifluridine,1
19183,22,82187.0,22.83,7.6,5.362,8.309781900124163,trifluridine 1uM,"[5, 8]",trifluridine,1
19184,23,86023.0,23.9,7.5,5.364,7.574628071253006,trifluridine 1uM,"[5, 8]",trifluridine,1
19185,24,89862.0,24.96,7.3,5.368,7.086683450963042,trifluridine 1uM,"[5, 8]",trifluridine,1
19186,25,93696.0,26.03,6.3,5.387,6.874971942748193,trifluridine 1uM,"[5, 8]",trifluridine,1
19187,26,97533.0,27.09,6.7,5.38,6.851401646064941,trifluridine 1uM,"[5, 8]",trifluridine,1
19188,27,101370.0,28.16,7.0,5.374,7.096942287767379,trifluridine 1uM,"[5, 8]",trifluridine,1
19189,28,105207.0,29.22,8.5,5.343,7.254219910491074,trifluridine 1uM,"[5, 8]",trifluridine,1
19190,29,109044.0,30.29,7.2,5.37,7.314007413221687,trifluridine 1uM,"[5, 8]",trifluridine,1
19191,30,112880.0,31.36,7.2,5.37,7.136540481818155,trifluridine 1uM,"[5, 8]",trifluridine,1
19192,31,116717.0,32.42,6.8,5.379,6.963227838031007,trifluridine 1uM,"[5, 8]",trifluridine,1
19193,32,120554.0,33.49,6.8,5.377,6.9420253802330505,trifluridine 1uM,"[5, 8]",trifluridine,1
19194,33,124390.0,34.55,7.0,5.374,7.101407580141094,trifluridine 1uM,"[5, 8]",trifluridine,1
19195,34,128226.0,35.62,7.3,5.368,7.362392195962421,trifluridine 1uM,"[5, 8]",trifluridine,1
19196,35,132061.0,36.68,8.0,5.354,7.526491895957896,trifluridine 1uM,"[5, 8]",trifluridine,1
19197,36,135900.0,37.75,7.5,5.364,7.607792109129432,trifluridine 1uM,"[5, 8]",trifluridine,1
19198,37,139736.0,38.82,7.5,5.364,7.571968061312802,trifluridine 1uM,"[5, 8]",trifluridine,1
19199,38,143574.0,39.88,7.6,5.361,7.528731500953372,trifluridine 1uM,"[5, 8]",trifluridine,1
19200,39,147411.0,40.95,7.5,5.363,7.505577148012607,trifluridine 1uM,"[5, 8]",trifluridine,1
19201,40,151246.0,42.01,7.5,5.364,7.361992258855479,trifluridine 1uM,"[5, 8]",trifluridine,1
19202,41,155081.0,43.08,7.3,5.368,7.20094800721635,trifluridine 1uM,"[5, 8]",trifluridine,1
19203,42,158916.0,44.14,6.3,5.388,7.176146092539202,trifluridine 1uM,"[5, 8]",trifluridine,1
19204,43,162753.0,45.21,7.6,5.362,7.125585231374139,trifluridine 1uM,"[5, 8]",trifluridine,1
19205,44,166589.0,46.27,7.2,5.37,7.163795348236074,trifluridine 1uM,"[5, 8]",trifluridine,1
19206,45,170426.0,47.34,7.0,5.373,7.147695216338082,trifluridine 1uM,"[5, 8]",trifluridine,1
19207,46,174263.0,48.41,7.0,5.374,7.1600281000986,trifluridine 1uM,"[5, 8]",trifluridine,1
19208,47,178100.0,49.47,7.4,5.366,7.352605320157696,trifluridine 1uM,"[5, 8]",trifluridine,1
19209,48,181936.0,50.54,7.5,5.364,9.614971626540264,trifluridine 1uM,"[5, 8]",trifluridine,1
19210,49,185772.0,51.6,14.8,5.223,10.974169061064586,trifluridine 1uM,"[5, 8]",trifluridine,1
19211,50,189609.0,52.67,13.5,5.247,13.243517763102645,trifluridine 1uM,"[5, 8]",trifluridine,1
19212,51,193441.0,53.73,11.6,5.283,12.474860689758126,trifluridine 1uM,"[5, 8]",trifluridine,1
19213,52,197277.0,54.8,12.8,5.261,11.678493068760837,trifluridine 1uM,"[5, 8]",trifluridine,1
19214,53,201115.0,55.87,10.6,5.302,11.64849720132948,trifluridine 1uM,"[5, 8]",trifluridine,1
19215,54,204953.0,56.93,8.6,5.342,11.627450623056566,trifluridine 1uM,"[5, 8]",trifluridine,1
19216,55,208789.0,58.0,12.0,5.275,11.926737150519813,trifluridine 1uM,"[5, 8]",trifluridine,1
19217,56,212624.0,59.06,16.3,5.195,12.399999999999952,trifluridine 1uM,"[5, 8]",trifluridine,1
19218,57,216460.0,60.13,12.8,5.261,12.799999999999974,trifluridine 1uM,"[5, 8]",trifluridine,1
19219,58,220297.0,61.19,7.8,5.358,11.766666666666682,trifluridine 1uM,"[5, 8]",trifluridine,1
19220,59,224132.0,62.26,7.2,5.369,10.479491320402948,trifluridine 1uM,"[5, 8]",trifluridine,1
19221,60,227967.0,63.32,9.7,5.321,9.155438254016955,trifluridine 1uM,"[5, 8]",trifluridine,1
19222,61,231806.0,64.39,7.8,5.358,8.065515964739836,trifluridine 1uM,"[5, 8]",trifluridine,1
19223,62,235643.0,65.46,7.4,5.366,7.831677115802757,trifluridine 1uM,"[5, 8]",trifluridine,1
19224,63,239478.0,66.52,8.6,5.342,7.696246985835186,trifluridine 1uM,"[5, 8]",trifluridine,1
19225,64,243314.0,67.59,7.3,5.368,7.605866506571537,trifluridine 1uM,"[5, 8]",trifluridine,1
19226,65,247150.0,68.65,7.6,5.361,7.360757784772725,trifluridine 1uM,"[5, 8]",trifluridine,1
19227,66,250986.0,69.72,6.7,5.379,7.23862323018426,trifluridine 1uM,"[5, 8]",trifluridine,1
19228,67,254822.0,70.78,7.4,5.366,7.128693289571786,trifluridine 1uM,"[5, 8]",trifluridine,1
19229,1,1343.0,0.37,,5.352,0.0,trifluridine 1uM,"[5, 9]",trifluridine,1
19230,2,5464.0,1.52,,5.295,0.0,trifluridine 1uM,"[5, 9]",trifluridine,1
19231,3,9301.0,2.58,,5.377,0.0,trifluridine 1uM,"[5, 9]",trifluridine,1
